sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
AC,2019,7,119,93684.1,2019-07-01 00:00:00
AC,2019,7,129,13805867.7,2019-07-01 00:00:00
AC,2019,7,131,18078380.69,2019-07-01 00:00:00
AC,2019,7,132,19439162.79,2019-07-01 00:00:00
AC,2019,7,133,266652.13,2019-07-01 00:00:00
AC,2019,7,134,6169481.48,2019-07-01 00:00:00
AC,2019,7,135,7117316.01,2019-07-01 00:00:00
AC,2019,7,139,51070993.1,2019-07-01 00:00:00
AC,2019,7,211,0,2019-07-01 00:00:00
AC,2019,7,212,89716597.18,2019-07-01 00:00:00
AC,2019,7,219,89716597.18,2019-07-01 00:00:00
AC,2019,7,221,17203327.62,2019-07-01 00:00:00
AC,2019,7,222,5931185.58,2019-07-01 00:00:00
AC,2019,7,229,23134513.2,2019-07-01 00:00:00
AC,2019,7,239,1387949.33,2019-07-01 00:00:00
AC,2019,7,249,0,2019-07-01 00:00:00
AC,2019,7,399,179209604.61,2019-07-01 00:00:00
AC,2019,7,409,7765936.79,2019-07-01 00:00:00
AC,2019,7,419,975637.39,2019-07-01 00:00:00
AC,2019,7,429,787091.52,2019-07-01 00:00:00
AC,2019,7,439,0,2019-07-01 00:00:00
AC,2019,7,499,9528665.7,2019-07-01 00:00:00
AC,2019,7,999,188738270.31,2019-07-01 00:00:00
AC,2019,8,119,17997.44,2019-08-01 00:00:00
AC,2019,8,129,14455914.82,2019-08-01 00:00:00
AC,2019,8,131,18844717.06,2019-08-01 00:00:00
AC,2019,8,132,20777191.36,2019-08-01 00:00:00
AC,2019,8,133,321105.58,2019-08-01 00:00:00
AC,2019,8,134,6023622.24,2019-08-01 00:00:00
AC,2019,8,135,7162071.15,2019-08-01 00:00:00
AC,2019,8,139,53128707.39,2019-08-01 00:00:00
AC,2019,8,211,0,2019-08-01 00:00:00
AC,2019,8,212,12506743.75,2019-08-01 00:00:00
AC,2019,8,219,12506743.75,2019-08-01 00:00:00
AC,2019,8,221,20960416.76,2019-08-01 00:00:00
AC,2019,8,222,5068791.5,2019-08-01 00:00:00
AC,2019,8,229,26029208.26,2019-08-01 00:00:00
AC,2019,8,239,891256.36,2019-08-01 00:00:00
AC,2019,8,249,0,2019-08-01 00:00:00
AC,2019,8,399,107029828.02,2019-08-01 00:00:00
AC,2019,8,409,6439489.42,2019-08-01 00:00:00
AC,2019,8,419,375807.72,2019-08-01 00:00:00
AC,2019,8,429,758584.29,2019-08-01 00:00:00
AC,2019,8,439,0,2019-08-01 00:00:00
AC,2019,8,499,7573881.43,2019-08-01 00:00:00
AC,2019,8,999,114603709.45,2019-08-01 00:00:00
AC,2019,9,119,29284.77,2019-09-01 00:00:00
AC,2019,9,129,14373852.98,2019-09-01 00:00:00
AC,2019,9,131,19753687.44,2019-09-01 00:00:00
AC,2019,9,132,20561810.43,2019-09-01 00:00:00
AC,2019,9,133,307837.83,2019-09-01 00:00:00
AC,2019,9,134,6142638.4,2019-09-01 00:00:00
AC,2019,9,135,6161483.29,2019-09-01 00:00:00
AC,2019,9,139,52927457.39,2019-09-01 00:00:00
AC,2019,9,211,0,2019-09-01 00:00:00
AC,2019,9,212,21072403.29,2019-09-01 00:00:00
AC,2019,9,219,21072403.29,2019-09-01 00:00:00
AC,2019,9,221,20971195.89,2019-09-01 00:00:00
AC,2019,9,222,4192990.42,2019-09-01 00:00:00
AC,2019,9,229,25164186.31,2019-09-01 00:00:00
AC,2019,9,239,999524.13,2019-09-01 00:00:00
AC,2019,9,249,0,2019-09-01 00:00:00
AC,2019,9,399,114566708.87,2019-09-01 00:00:00
AC,2019,9,409,5737946.3,2019-09-01 00:00:00
AC,2019,9,419,280277.03,2019-09-01 00:00:00
AC,2019,9,429,795626.21,2019-09-01 00:00:00
AC,2019,9,439,0,2019-09-01 00:00:00
AC,2019,9,499,6813849.54,2019-09-01 00:00:00
AC,2019,9,999,121380558.41,2019-09-01 00:00:00
AC,2020,1,119,152944.13,2020-01-01 00:00:00
AC,2020,1,129,14244309.99,2020-01-01 00:00:00
AC,2020,1,131,20503742.88,2020-01-01 00:00:00
AC,2020,1,132,25944474.63,2020-01-01 00:00:00
AC,2020,1,133,233373.26,2020-01-01 00:00:00
AC,2020,1,134,6890905.84,2020-01-01 00:00:00
AC,2020,1,135,6314265.16,2020-01-01 00:00:00
AC,2020,1,139,59886761.77,2020-01-01 00:00:00
AC,2020,1,211,0,2020-01-01 00:00:00
AC,2020,1,212,17076558.04,2020-01-01 00:00:00
AC,2020,1,219,17076558.04,2020-01-01 00:00:00
AC,2020,1,221,23927320.49,2020-01-01 00:00:00
AC,2020,1,222,4829958.31,2020-01-01 00:00:00
AC,2020,1,229,28757278.8,2020-01-01 00:00:00
AC,2020,1,239,584571.76,2020-01-01 00:00:00
AC,2020,1,249,0,2020-01-01 00:00:00
AC,2020,1,399,120702424.49,2020-01-01 00:00:00
AC,2020,1,409,6415567.5,2020-01-01 00:00:00
AC,2020,1,419,1328.18,2020-01-01 00:00:00
AC,2020,1,429,1178902.9,2020-01-01 00:00:00
AC,2020,1,439,0,2020-01-01 00:00:00
AC,2020,1,499,7595798.58,2020-01-01 00:00:00
AC,2020,1,999,128298223.07,2020-01-01 00:00:00
AC,2020,10,119,401531.05,2020-10-01 00:00:00
AC,2020,10,129,20516980.89,2020-10-01 00:00:00
AC,2020,10,131,25920736.37,2020-10-01 00:00:00
AC,2020,10,132,28857280.32,2020-10-01 00:00:00
AC,2020,10,133,360453.07,2020-10-01 00:00:00
AC,2020,10,134,6044904.04,2020-10-01 00:00:00
AC,2020,10,135,9085961.75,2020-10-01 00:00:00
AC,2020,10,139,70269335.55,2020-10-01 00:00:00
AC,2020,10,211,0,2020-10-01 00:00:00
AC,2020,10,212,15771037.54,2020-10-01 00:00:00
AC,2020,10,219,15771037.54,2020-10-01 00:00:00
AC,2020,10,221,20963597.34,2020-10-01 00:00:00
AC,2020,10,222,7543854.9,2020-10-01 00:00:00
AC,2020,10,229,28507452.24,2020-10-01 00:00:00
AC,2020,10,239,1097676.7,2020-10-01 00:00:00
AC,2020,10,249,0,2020-10-01 00:00:00
AC,2020,10,399,136564013.97,2020-10-01 00:00:00
AC,2020,10,409,5587353.64,2020-10-01 00:00:00
AC,2020,10,419,324063.42,2020-10-01 00:00:00
AC,2020,10,429,1099118.46,2020-10-01 00:00:00
AC,2020,10,439,0,2020-10-01 00:00:00
AC,2020,10,499,7010535.52,2020-10-01 00:00:00
AC,2020,10,999,143574549.49,2020-10-01 00:00:00
AC,2020,11,119,376981.33,2020-11-01 00:00:00
AC,2020,11,129,23253754.45,2020-11-01 00:00:00
AC,2020,11,131,27749149.39,2020-11-01 00:00:00
AC,2020,11,132,30723758.32,2020-11-01 00:00:00
AC,2020,11,133,268860.08,2020-11-01 00:00:00
AC,2020,11,134,6260583.49,2020-11-01 00:00:00
AC,2020,11,135,8509540.84,2020-11-01 00:00:00
AC,2020,11,139,73511892.12,2020-11-01 00:00:00
AC,2020,11,211,0,2020-11-01 00:00:00
AC,2020,11,212,15721644.28,2020-11-01 00:00:00
AC,2020,11,219,15721644.28,2020-11-01 00:00:00
AC,2020,11,221,21163291.41,2020-11-01 00:00:00
AC,2020,11,222,7477147.09,2020-11-01 00:00:00
AC,2020,11,229,28640438.5,2020-11-01 00:00:00
AC,2020,11,239,981057.3,2020-11-01 00:00:00
AC,2020,11,249,0,2020-11-01 00:00:00
AC,2020,11,399,142485767.98,2020-11-01 00:00:00
AC,2020,11,409,3572640.47,2020-11-01 00:00:00
AC,2020,11,419,331293.82,2020-11-01 00:00:00
AC,2020,11,429,866277.65,2020-11-01 00:00:00
AC,2020,11,439,0,2020-11-01 00:00:00
AC,2020,11,499,4770211.94,2020-11-01 00:00:00
AC,2020,11,999,147255979.92,2020-11-01 00:00:00
AC,2020,2,119,181812.88,2020-02-01 00:00:00
AC,2020,2,129,14231264.48,2020-02-01 00:00:00
AC,2020,2,131,16850221.93,2020-02-01 00:00:00
AC,2020,2,132,20175017.44,2020-02-01 00:00:00
AC,2020,2,133,255858.91,2020-02-01 00:00:00
AC,2020,2,134,6079870.16,2020-02-01 00:00:00
AC,2020,2,135,5952924.14,2020-02-01 00:00:00
AC,2020,2,139,49313892.58,2020-02-01 00:00:00
AC,2020,2,211,0,2020-02-01 00:00:00
AC,2020,2,212,11634105.34,2020-02-01 00:00:00
AC,2020,2,219,11634105.34,2020-02-01 00:00:00
AC,2020,2,221,20932118.14,2020-02-01 00:00:00
AC,2020,2,222,5787762.66,2020-02-01 00:00:00
AC,2020,2,229,26719880.8,2020-02-01 00:00:00
AC,2020,2,239,1090037.92,2020-02-01 00:00:00
AC,2020,2,249,0,2020-02-01 00:00:00
AC,2020,2,399,103170994,2020-02-01 00:00:00
AC,2020,2,409,7572640.06,2020-02-01 00:00:00
AC,2020,2,419,0,2020-02-01 00:00:00
AC,2020,2,429,1118614.76,2020-02-01 00:00:00
AC,2020,2,439,0,2020-02-01 00:00:00
AC,2020,2,499,8691254.82,2020-02-01 00:00:00
AC,2020,2,999,111862248.82,2020-02-01 00:00:00
AC,2020,3,119,175916.06,2020-03-01 00:00:00
AC,2020,3,129,13546029.33,2020-03-01 00:00:00
AC,2020,3,131,16794178.19,2020-03-01 00:00:00
AC,2020,3,132,18007882.4,2020-03-01 00:00:00
AC,2020,3,133,280011.7,2020-03-01 00:00:00
AC,2020,3,134,5910180.53,2020-03-01 00:00:00
AC,2020,3,135,6919081.21,2020-03-01 00:00:00
AC,2020,3,139,47911334.03,2020-03-01 00:00:00
AC,2020,3,211,0,2020-03-01 00:00:00
AC,2020,3,212,13946625.44,2020-03-01 00:00:00
AC,2020,3,219,13946625.44,2020-03-01 00:00:00
AC,2020,3,221,23339488.13,2020-03-01 00:00:00
AC,2020,3,222,5936162.37,2020-03-01 00:00:00
AC,2020,3,229,29275650.5,2020-03-01 00:00:00
AC,2020,3,239,1067177.88,2020-03-01 00:00:00
AC,2020,3,249,0,2020-03-01 00:00:00
AC,2020,3,399,105922733.24,2020-03-01 00:00:00
AC,2020,3,409,7991526.48,2020-03-01 00:00:00
AC,2020,3,419,213460.42,2020-03-01 00:00:00
AC,2020,3,429,1083335.36,2020-03-01 00:00:00
AC,2020,3,439,0,2020-03-01 00:00:00
AC,2020,3,499,9288322.26,2020-03-01 00:00:00
AC,2020,3,999,115211055.5,2020-03-01 00:00:00
AC,2020,4,119,124221.21,2020-04-01 00:00:00
AC,2020,4,129,11261933.3,2020-04-01 00:00:00
AC,2020,4,131,16354280.52,2020-04-01 00:00:00
AC,2020,4,132,15463610.21,2020-04-01 00:00:00
AC,2020,4,133,197340.26,2020-04-01 00:00:00
AC,2020,4,134,5881420.51,2020-04-01 00:00:00
AC,2020,4,135,5242152.89,2020-04-01 00:00:00
AC,2020,4,139,43138804.39,2020-04-01 00:00:00
AC,2020,4,211,0,2020-04-01 00:00:00
AC,2020,4,212,15989256.21,2020-04-01 00:00:00
AC,2020,4,219,15989256.21,2020-04-01 00:00:00
AC,2020,4,221,24922818.07,2020-04-01 00:00:00
AC,2020,4,222,4342889.79,2020-04-01 00:00:00
AC,2020,4,229,29265707.86,2020-04-01 00:00:00
AC,2020,4,239,715041.39,2020-04-01 00:00:00
AC,2020,4,249,0,2020-04-01 00:00:00
AC,2020,4,399,100494964.36,2020-04-01 00:00:00
AC,2020,4,409,5123125.08,2020-04-01 00:00:00
AC,2020,4,419,227589.21,2020-04-01 00:00:00
AC,2020,4,429,527405.4,2020-04-01 00:00:00
AC,2020,4,439,0,2020-04-01 00:00:00
AC,2020,4,499,5878119.69,2020-04-01 00:00:00
AC,2020,4,999,106373084.05,2020-04-01 00:00:00
AC,2020,5,119,86007.62,2020-05-01 00:00:00
AC,2020,5,129,8185045.57,2020-05-01 00:00:00
AC,2020,5,131,15067520.7,2020-05-01 00:00:00
AC,2020,5,132,13308228.15,2020-05-01 00:00:00
AC,2020,5,133,230204.87,2020-05-01 00:00:00
AC,2020,5,134,5944515.42,2020-05-01 00:00:00
AC,2020,5,135,5948654.05,2020-05-01 00:00:00
AC,2020,5,139,40499123.19,2020-05-01 00:00:00
AC,2020,5,211,0,2020-05-01 00:00:00
AC,2020,5,212,11525803.57,2020-05-01 00:00:00
AC,2020,5,219,11525803.57,2020-05-01 00:00:00
AC,2020,5,221,14162818.37,2020-05-01 00:00:00
AC,2020,5,222,2001134.33,2020-05-01 00:00:00
AC,2020,5,229,16163952.7,2020-05-01 00:00:00
AC,2020,5,239,975046.22,2020-05-01 00:00:00
AC,2020,5,249,0,2020-05-01 00:00:00
AC,2020,5,399,77434978.87,2020-05-01 00:00:00
AC,2020,5,409,6235155.72,2020-05-01 00:00:00
AC,2020,5,419,437465.5,2020-05-01 00:00:00
AC,2020,5,429,565418.63,2020-05-01 00:00:00
AC,2020,5,439,0,2020-05-01 00:00:00
AC,2020,5,499,7238039.85,2020-05-01 00:00:00
AC,2020,5,999,84673018.72,2020-05-01 00:00:00
AC,2020,6,119,260558.78,2020-06-01 00:00:00
AC,2020,6,129,10999075.99,2020-06-01 00:00:00
AC,2020,6,131,17493822.59,2020-06-01 00:00:00
AC,2020,6,132,16502010.82,2020-06-01 00:00:00
AC,2020,6,133,257179.73,2020-06-01 00:00:00
AC,2020,6,134,5822358.74,2020-06-01 00:00:00
AC,2020,6,135,6721433.2,2020-06-01 00:00:00
AC,2020,6,139,46796805.08,2020-06-01 00:00:00
AC,2020,6,211,0,2020-06-01 00:00:00
AC,2020,6,212,11272480.3,2020-06-01 00:00:00
AC,2020,6,219,11272480.3,2020-06-01 00:00:00
AC,2020,6,221,17598666.31,2020-06-01 00:00:00
AC,2020,6,222,1897099.77,2020-06-01 00:00:00
AC,2020,6,229,19495766.08,2020-06-01 00:00:00
AC,2020,6,239,997286.8,2020-06-01 00:00:00
AC,2020,6,249,0,2020-06-01 00:00:00
AC,2020,6,399,89821973.03,2020-06-01 00:00:00
AC,2020,6,409,7052649.31,2020-06-01 00:00:00
AC,2020,6,419,688088.81,2020-06-01 00:00:00
AC,2020,6,429,783279.07,2020-06-01 00:00:00
AC,2020,6,439,0,2020-06-01 00:00:00
AC,2020,6,499,8524017.19,2020-06-01 00:00:00
AC,2020,6,999,98345990.22,2020-06-01 00:00:00
AC,2020,7,119,544471.9,2020-07-01 00:00:00
AC,2020,7,129,13763436.58,2020-07-01 00:00:00
AC,2020,7,131,21438152.01,2020-07-01 00:00:00
AC,2020,7,132,21102948.9,2020-07-01 00:00:00
AC,2020,7,133,252746.91,2020-07-01 00:00:00
AC,2020,7,134,5871871.47,2020-07-01 00:00:00
AC,2020,7,135,8753708.32,2020-07-01 00:00:00
AC,2020,7,139,57419427.61,2020-07-01 00:00:00
AC,2020,7,211,0,2020-07-01 00:00:00
AC,2020,7,212,12082560.91,2020-07-01 00:00:00
AC,2020,7,219,12082560.91,2020-07-01 00:00:00
AC,2020,7,221,16670514.86,2020-07-01 00:00:00
AC,2020,7,222,2487550.51,2020-07-01 00:00:00
AC,2020,7,229,19158065.37,2020-07-01 00:00:00
AC,2020,7,239,1113154.81,2020-07-01 00:00:00
AC,2020,7,249,0,2020-07-01 00:00:00
AC,2020,7,399,104081117.18,2020-07-01 00:00:00
AC,2020,7,409,8441658.7,2020-07-01 00:00:00
AC,2020,7,419,265452.13,2020-07-01 00:00:00
AC,2020,7,429,855780.82,2020-07-01 00:00:00
AC,2020,7,439,0,2020-07-01 00:00:00
AC,2020,7,499,9562891.65,2020-07-01 00:00:00
AC,2020,7,999,113644008.83,2020-07-01 00:00:00
AC,2020,8,119,604045.62,2020-08-01 00:00:00
AC,2020,8,129,20610650.44,2020-08-01 00:00:00
AC,2020,8,131,23744635.89,2020-08-01 00:00:00
AC,2020,8,132,22298554.26,2020-08-01 00:00:00
AC,2020,8,133,308897.56,2020-08-01 00:00:00
AC,2020,8,134,6448259.76,2020-08-01 00:00:00
AC,2020,8,135,9328184.32,2020-08-01 00:00:00
AC,2020,8,139,62128531.79,2020-08-01 00:00:00
AC,2020,8,211,0,2020-08-01 00:00:00
AC,2020,8,212,12012548.74,2020-08-01 00:00:00
AC,2020,8,219,12012548.74,2020-08-01 00:00:00
AC,2020,8,221,17966109.07,2020-08-01 00:00:00
AC,2020,8,222,4599827.96,2020-08-01 00:00:00
AC,2020,8,229,22565937.03,2020-08-01 00:00:00
AC,2020,8,239,1002939.73,2020-08-01 00:00:00
AC,2020,8,249,0,2020-08-01 00:00:00
AC,2020,8,399,118924653.35,2020-08-01 00:00:00
AC,2020,8,409,7568207.47,2020-08-01 00:00:00
AC,2020,8,419,568436.87,2020-08-01 00:00:00
AC,2020,8,429,835719.82,2020-08-01 00:00:00
AC,2020,8,439,0,2020-08-01 00:00:00
AC,2020,8,499,8972364.16,2020-08-01 00:00:00
AC,2020,8,999,127897017.51,2020-08-01 00:00:00
AC,2020,9,119,918772.45,2020-09-01 00:00:00
AC,2020,9,129,20112877.01,2020-09-01 00:00:00
AC,2020,9,131,26036898.7,2020-09-01 00:00:00
AC,2020,9,132,29214787.02,2020-09-01 00:00:00
AC,2020,9,133,368775.31,2020-09-01 00:00:00
AC,2020,9,134,6272297.71,2020-09-01 00:00:00
AC,2020,9,135,8977317.54,2020-09-01 00:00:00
AC,2020,9,139,70870076.28,2020-09-01 00:00:00
AC,2020,9,211,0,2020-09-01 00:00:00
AC,2020,9,212,13925857.14,2020-09-01 00:00:00
AC,2020,9,219,13925857.14,2020-09-01 00:00:00
AC,2020,9,221,18353672.97,2020-09-01 00:00:00
AC,2020,9,222,6749644.36,2020-09-01 00:00:00
AC,2020,9,229,25103317.33,2020-09-01 00:00:00
AC,2020,9,239,1209607.07,2020-09-01 00:00:00
AC,2020,9,249,0,2020-09-01 00:00:00
AC,2020,9,399,132140507.28,2020-09-01 00:00:00
AC,2020,9,409,7284397.35,2020-09-01 00:00:00
AC,2020,9,419,343877.13,2020-09-01 00:00:00
AC,2020,9,429,916605.15,2020-09-01 00:00:00
AC,2020,9,439,0,2020-09-01 00:00:00
AC,2020,9,499,8544879.63,2020-09-01 00:00:00
AC,2020,9,999,140685386.91,2020-09-01 00:00:00
AL,2018,1,119,143639,2018-01-01 00:00:00
AL,2018,1,129,123120190,2018-01-01 00:00:00
AL,2018,1,131,68939801,2018-01-01 00:00:00
AL,2018,1,132,67094036,2018-01-01 00:00:00
AL,2018,1,133,5492064,2018-01-01 00:00:00
AL,2018,1,134,22010824,2018-01-01 00:00:00
AL,2018,1,135,4214481,2018-01-01 00:00:00
AL,2018,1,139,167751209,2018-01-01 00:00:00
AL,2018,1,211,0,2018-01-01 00:00:00
AL,2018,1,212,42020935,2018-01-01 00:00:00
AL,2018,1,219,42020935,2018-01-01 00:00:00
AL,2018,1,221,0,2018-01-01 00:00:00
AL,2018,1,222,32909550,2018-01-01 00:00:00
AL,2018,1,229,32909550,2018-01-01 00:00:00
AL,2018,1,239,1366724,2018-01-01 00:00:00
AL,2018,1,249,5407330,2018-01-01 00:00:00
AL,2018,1,399,372719580,2018-01-01 00:00:00
AL,2018,1,409,17587558,2018-01-01 00:00:00
AL,2018,1,419,1191752,2018-01-01 00:00:00
AL,2018,1,429,647042,2018-01-01 00:00:00
AL,2018,1,439,7659172,2018-01-01 00:00:00
AL,2018,1,499,27085525,2018-01-01 00:00:00
AL,2018,1,999,399805106,2018-01-01 00:00:00
AL,2018,10,119,137023,2018-10-01 00:00:00
AL,2018,10,129,119236165,2018-10-01 00:00:00
AL,2018,10,131,60932984,2018-10-01 00:00:00
AL,2018,10,132,54204842,2018-10-01 00:00:00
AL,2018,10,133,6288414,2018-10-01 00:00:00
AL,2018,10,134,19077547,2018-10-01 00:00:00
AL,2018,10,135,4214691,2018-10-01 00:00:00
AL,2018,10,139,144718480,2018-10-01 00:00:00
AL,2018,10,211,0,2018-10-01 00:00:00
AL,2018,10,212,35734668,2018-10-01 00:00:00
AL,2018,10,219,35734668,2018-10-01 00:00:00
AL,2018,10,221,0,2018-10-01 00:00:00
AL,2018,10,222,46847081,2018-10-01 00:00:00
AL,2018,10,229,46847081,2018-10-01 00:00:00
AL,2018,10,239,1802121,2018-10-01 00:00:00
AL,2018,10,249,5690863,2018-10-01 00:00:00
AL,2018,10,399,354166404,2018-10-01 00:00:00
AL,2018,10,409,15975087,2018-10-01 00:00:00
AL,2018,10,419,1105604,2018-10-01 00:00:00
AL,2018,10,429,2817011,2018-10-01 00:00:00
AL,2018,10,439,15544763,2018-10-01 00:00:00
AL,2018,10,499,35442467,2018-10-01 00:00:00
AL,2018,10,999,389608871,2018-10-01 00:00:00
AL,2018,11,119,150920,2018-11-01 00:00:00
AL,2018,11,129,129570475,2018-11-01 00:00:00
AL,2018,11,131,71264561,2018-11-01 00:00:00
AL,2018,11,132,59274082,2018-11-01 00:00:00
AL,2018,11,133,6982798,2018-11-01 00:00:00
AL,2018,11,134,15587734,2018-11-01 00:00:00
AL,2018,11,135,3996428,2018-11-01 00:00:00
AL,2018,11,139,157105606,2018-11-01 00:00:00
AL,2018,11,211,0,2018-11-01 00:00:00
AL,2018,11,212,40518182,2018-11-01 00:00:00
AL,2018,11,219,40518182,2018-11-01 00:00:00
AL,2018,11,221,0,2018-11-01 00:00:00
AL,2018,11,222,24516276,2018-11-01 00:00:00
AL,2018,11,229,24516276,2018-11-01 00:00:00
AL,2018,11,239,1984569,2018-11-01 00:00:00
AL,2018,11,249,6391492,2018-11-01 00:00:00
AL,2018,11,399,360237522,2018-11-01 00:00:00
AL,2018,11,409,10163898,2018-11-01 00:00:00
AL,2018,11,419,2067817,2018-11-01 00:00:00
AL,2018,11,429,1148071,2018-11-01 00:00:00
AL,2018,11,439,4499024,2018-11-01 00:00:00
AL,2018,11,499,17878811,2018-11-01 00:00:00
AL,2018,11,999,378116334,2018-11-01 00:00:00
AL,2018,12,119,142951,2018-12-01 00:00:00
AL,2018,12,129,121617986,2018-12-01 00:00:00
AL,2018,12,131,70469585,2018-12-01 00:00:00
AL,2018,12,132,65929242,2018-12-01 00:00:00
AL,2018,12,133,5689629,2018-12-01 00:00:00
AL,2018,12,134,16317127,2018-12-01 00:00:00
AL,2018,12,135,4434162,2018-12-01 00:00:00
AL,2018,12,139,162839747,2018-12-01 00:00:00
AL,2018,12,211,0,2018-12-01 00:00:00
AL,2018,12,212,44302525,2018-12-01 00:00:00
AL,2018,12,219,44302525,2018-12-01 00:00:00
AL,2018,12,221,0,2018-12-01 00:00:00
AL,2018,12,222,36340621,2018-12-01 00:00:00
AL,2018,12,229,36340621,2018-12-01 00:00:00
AL,2018,12,239,3258731,2018-12-01 00:00:00
AL,2018,12,249,6210913,2018-12-01 00:00:00
AL,2018,12,399,374713478,2018-12-01 00:00:00
AL,2018,12,409,7806893,2018-12-01 00:00:00
AL,2018,12,419,1592354,2018-12-01 00:00:00
AL,2018,12,429,754771,2018-12-01 00:00:00
AL,2018,12,439,28272542,2018-12-01 00:00:00
AL,2018,12,499,38426561,2018-12-01 00:00:00
AL,2018,12,999,413140039,2018-12-01 00:00:00
AL,2018,2,119,124542,2018-02-01 00:00:00
AL,2018,2,129,118856544,2018-02-01 00:00:00
AL,2018,2,131,61310150,2018-02-01 00:00:00
AL,2018,2,132,48317078,2018-02-01 00:00:00
AL,2018,2,133,4656894,2018-02-01 00:00:00
AL,2018,2,134,17568376,2018-02-01 00:00:00
AL,2018,2,135,3694647,2018-02-01 00:00:00
AL,2018,2,139,135547148,2018-02-01 00:00:00
AL,2018,2,211,0,2018-02-01 00:00:00
AL,2018,2,212,41808445,2018-02-01 00:00:00
AL,2018,2,219,41808445,2018-02-01 00:00:00
AL,2018,2,221,0,2018-02-01 00:00:00
AL,2018,2,222,38854584,2018-02-01 00:00:00
AL,2018,2,229,38854584,2018-02-01 00:00:00
AL,2018,2,239,722470,2018-02-01 00:00:00
AL,2018,2,249,4542763,2018-02-01 00:00:00
AL,2018,2,399,340456499,2018-02-01 00:00:00
AL,2018,2,409,39864386,2018-02-01 00:00:00
AL,2018,2,419,964871,2018-02-01 00:00:00
AL,2018,2,429,448489,2018-02-01 00:00:00
AL,2018,2,439,9204217,2018-02-01 00:00:00
AL,2018,2,499,50481964,2018-02-01 00:00:00
AL,2018,2,999,390938464,2018-02-01 00:00:00
AL,2018,3,119,170685,2018-03-01 00:00:00
AL,2018,3,129,103905724,2018-03-01 00:00:00
AL,2018,3,131,57925860,2018-03-01 00:00:00
AL,2018,3,132,48778584,2018-03-01 00:00:00
AL,2018,3,133,4491148,2018-03-01 00:00:00
AL,2018,3,134,17474998,2018-03-01 00:00:00
AL,2018,3,135,3882940,2018-03-01 00:00:00
AL,2018,3,139,132553532,2018-03-01 00:00:00
AL,2018,3,211,0,2018-03-01 00:00:00
AL,2018,3,212,34276719,2018-03-01 00:00:00
AL,2018,3,219,34276719,2018-03-01 00:00:00
AL,2018,3,221,0,2018-03-01 00:00:00
AL,2018,3,222,24290118,2018-03-01 00:00:00
AL,2018,3,229,24290118,2018-03-01 00:00:00
AL,2018,3,239,2287398,2018-03-01 00:00:00
AL,2018,3,249,5877432,2018-03-01 00:00:00
AL,2018,3,399,303361610,2018-03-01 00:00:00
AL,2018,3,409,35805967,2018-03-01 00:00:00
AL,2018,3,419,857561,2018-03-01 00:00:00
AL,2018,3,429,509222,2018-03-01 00:00:00
AL,2018,3,439,16611647,2018-03-01 00:00:00
AL,2018,3,499,53784398,2018-03-01 00:00:00
AL,2018,3,999,357146009,2018-03-01 00:00:00
AL,2018,4,119,243027,2018-04-01 00:00:00
AL,2018,4,129,105245792,2018-04-01 00:00:00
AL,2018,4,131,60187220,2018-04-01 00:00:00
AL,2018,4,132,53581052,2018-04-01 00:00:00
AL,2018,4,133,4594781,2018-04-01 00:00:00
AL,2018,4,134,18241875,2018-04-01 00:00:00
AL,2018,4,135,3969015,2018-04-01 00:00:00
AL,2018,4,139,140573945,2018-04-01 00:00:00
AL,2018,4,211,0,2018-04-01 00:00:00
AL,2018,4,212,37092800,2018-04-01 00:00:00
AL,2018,4,219,37092800,2018-04-01 00:00:00
AL,2018,4,221,0,2018-04-01 00:00:00
AL,2018,4,222,20955195,2018-04-01 00:00:00
AL,2018,4,229,20955195,2018-04-01 00:00:00
AL,2018,4,239,2309490,2018-04-01 00:00:00
AL,2018,4,249,6082448,2018-04-01 00:00:00
AL,2018,4,399,312502699,2018-04-01 00:00:00
AL,2018,4,409,30661925,2018-04-01 00:00:00
AL,2018,4,419,1529965,2018-04-01 00:00:00
AL,2018,4,429,474720,2018-04-01 00:00:00
AL,2018,4,439,17734183,2018-04-01 00:00:00
AL,2018,4,499,50400794,2018-04-01 00:00:00
AL,2018,4,999,362903494,2018-04-01 00:00:00
AL,2018,5,119,155560,2018-05-01 00:00:00
AL,2018,5,129,93707974,2018-05-01 00:00:00
AL,2018,5,131,52999646,2018-05-01 00:00:00
AL,2018,5,132,50125132,2018-05-01 00:00:00
AL,2018,5,133,4269132,2018-05-01 00:00:00
AL,2018,5,134,16836714,2018-05-01 00:00:00
AL,2018,5,135,3612711,2018-05-01 00:00:00
AL,2018,5,139,127843337,2018-05-01 00:00:00
AL,2018,5,211,0,2018-05-01 00:00:00
AL,2018,5,212,39408438,2018-05-01 00:00:00
AL,2018,5,219,39408438,2018-05-01 00:00:00
AL,2018,5,221,0,2018-05-01 00:00:00
AL,2018,5,222,45007863,2018-05-01 00:00:00
AL,2018,5,229,45007863,2018-05-01 00:00:00
AL,2018,5,239,1861662,2018-05-01 00:00:00
AL,2018,5,249,7025070,2018-05-01 00:00:00
AL,2018,5,399,315009906,2018-05-01 00:00:00
AL,2018,5,409,34910448,2018-05-01 00:00:00
AL,2018,5,419,1322868,2018-05-01 00:00:00
AL,2018,5,429,470145,2018-05-01 00:00:00
